,Date,CustomerNumber,SKU,SalePrice
0,2024-01-01,9584945050443,42355001,5.54
1,2024-01-01,9584945050443,42360001,2.84
2,2024-01-01,9584945050443,43388001,5.68
3,2024-01-01,9584945050443,43384001,6.58
4,2024-01-01,9584945050443,42523001,5.24
5,2024-01-01,9584945050443,42334001,4.49
6,2024-01-01,9584945050443,42305001,4.49
7,2024-01-01,9584945050443,43498001,4.49
8,2024-01-01,9584945050443,44112001,2.67
9,2024-01-01,9584945050443,43973001,1.94
10,2024-01-01,9584945050443,42661001,2.98
11,2024-01-01,9584945050443,44153001,16.48
12,2024-01-01,9584945050443,43066001,5.73
13,2024-01-01,9584945050443,42307001,5.98
14,2024-01-01,9584945050443,42960001,2.25
15,2024-01-01,2798793179088,43644001,4.06
16,2024-01-01,2798793179088,42242001,4.64
17,2024-01-01,2798793179088,43870001,6.44
18,2024-01-01,2798793179088,43976001,1.94
19,2024-01-01,2798793179088,43120001,4.36
20,2024-01-01,2798793179088,43981001,0.9
21,2024-01-01,2798793179088,42565001,5.68
22,2024-01-01,2798793179088,43194001,1.02
23,2024-01-01,2798793179088,43752001,4.49
24,2024-01-01,2798793179088,42989001,2.92
25,2024-01-01,2578764736344,42359001,5.54
26,2024-01-01,2578764736344,42356001,2.84
27,2024-01-01,2578764736344,42986001,4.05
28,2024-01-01,2578764736344,42483001,2.98
29,2024-01-01,2578764736344,43992001,1.17
30,2024-01-01,2578764736344,44075001,2.08
31,2024-01-01,2578764736344,43652001,2.79
32,2024-01-01,2578764736344,42507001,1.83
33,2024-01-01,2578764736344,43203001,4.94
34,2024-01-01,2578764736344,43123001,3.28
35,2024-01-01,2578764736344,42643001,3.0
36,2024-01-01,2578764736344,43422001,4.49
37,2024-01-01,2578764736344,43229001,2.72
38,2024-01-01,2578764736344,42966001,6.74
39,2024-01-01,2578764736344,42766001,5.98
40,2024-01-01,2578764736344,42268001,5.98
41,2024-01-01,2578764736344,43080001,0.94
42,2024-01-01,2578764736344,42557001,3.28
43,2024-01-01,2578764736344,43535001,11.98
44,2024-01-01,2578764736344,42670001,4.94
45,2024-01-01,2578764736344,42648001,8.98
46,2024-01-01,2578764736344,43512001,2.33
47,2024-01-01,2578764736344,43786001,14.84
